Time(ms),Lat,Lon,Speed(kmph),Ax,Ay,Az,Gx,Gy,Gz,AlphaX,AlphaY,AlphaZ,Ax_ADXL,Ay_ADXL,Az_ADXL
386728,22.317811,87.312576,15.78,0.65,-1.91,7.86,-1.40,-4.32,0.26,10.19,-10.08,1.04,0.000,0.706,8.748
386921,22.317811,87.312576,15.78,0.13,0.10,7.47,3.37,2.83,0.98,24.68,37.06,3.76,0.196,0.275,9.179
387112,22.317811,87.312576,15.78,-0.09,-0.01,9.87,-2.37,-5.18,-0.47,-30.05,-41.92,-7.63,-0.157,0.314,9.767
387218,22.317811,87.312576,15.78,-0.23,-0.64,8.60,-3.02,-5.82,0.34,-6.12,-6.05,7.63,0.745,0.549,7.688
387366,22.317811,87.312576,15.78,0.25,-0.78,7.85,-0.40,-6.25,-0.06,17.69,-2.94,-2.68,0.118,0.431,7.649
387516,22.317811,87.312576,15.78,-0.38,0.11,7.83,3.72,-2.77,0.77,27.48,23.21,5.55,0.706,0.157,7.845
387721,22.317811,87.312576,15.78,0.37,-0.28,9.05,-3.27,-1.82,2.74,-34.07,4.65,9.61,0.000,1.059,8.512
387913,22.317811,87.312576,15.78,-0.15,-0.61,8.45,-0.98,-3.00,1.15,11.89,-6.16,-8.31,-0.078,-0.078,6.119
388106,22.317811,87.312576,15.78,0.26,-0.78,9.81,-15.37,-2.95,1.88,-74.52,0.24,3.80,-0.510,0.275,8.591
388208,22.317811,87.312576,15.78,0.70,0.42,8.24,7.00,-4.21,1.44,219.28,-12.27,-4.34,0.431,0.000,8.041
388357,22.317811,87.312576,15.78,0.51,-0.83,8.41,-0.10,0.78,2.22,-47.65,33.45,5.28,0.275,-0.118,8.355
388505,22.317811,87.312576,15.78,-0.25,-0.53,9.03,-6.90,-0.93,2.41,-45.96,-11.55,1.29,-0.785,0.471,11.023
388716,22.317811,87.312576,15.78,1.52,0.86,10.88,-7.28,-4.60,2.58,-1.81,-17.37,0.80,-0.039,-0.157,8.826
388909,22.317811,87.312576,15.78,1.78,-0.53,8.50,1.44,-1.03,0.72,45.21,18.47,-9.65,-0.118,0.314,8.198
389100,22.317811,87.312576,15.78,-0.45,0.41,7.44,-2.60,-1.43,0.96,-21.18,-2.08,1.28,0.628,-0.275,9.571
389204,22.317811,87.312576,15.78,0.12,-0.29,9.16,-0.88,-2.51,1.38,16.59,-10.42,4.04,1.334,-0.196,8.904
389353,22.317811,87.312576,15.78,0.76,0.04,7.16,-8.97,-5.72,0.66,-54.31,-21.52,-4.87,1.922,0.981,9.218
389504,22.317811,87.312576,15.78,0.63,0.37,5.82,13.28,5.31,0.24,147.36,73.05,-2.78,0.078,0.706,10.552
389710,22.317811,87.312576,15.78,0.53,-0.94,10.15,-7.60,-2.25,-0.41,-101.35,-36.72,-3.15,0.039,1.138,8.120
389918,22.317844,87.312805,15.78,0.51,-0.75,7.29,0.89,-2.24,-0.62,40.81,0.07,-0.99,0.628,0.824,9.924
390110,22.317844,87.312805,15.78,0.02,-0.82,7.48,1.76,0.89,-0.34,4.49,16.30,1.43,0.235,0.039,7.453
390207,22.317844,87.312805,15.78,1.20,-1.07,7.85,-2.11,0.44,-0.08,-39.90,-4.72,2.75,-0.314,0.588,9.022
390356,22.317844,87.312805,15.78,1.35,-1.33,9.11,-1.63,-1.79,-0.21,3.28,-14.96,-0.92,1.530,-0.157,5.806
390507,22.317844,87.312805,15.78,0.28,-2.20,9.44,-14.47,-4.98,0.24,-85.08,-21.08,3.03,1.451,0.314,7.649
390716,22.317844,87.312805,15.78,0.24,-1.03,5.85,7.01,0.21,-0.15,102.78,24.84,-1.90,0.196,0.941,6.433
390909,22.317844,87.312805,15.78,1.01,-0.46,8.29,-0.88,-1.79,0.11,-40.86,-10.36,1.38,0.000,-0.549,6.551
391102,22.317844,87.312805,15.78,0.33,-0.12,9.37,1.20,-6.69,0.34,10.76,-25.39,1.15,0.392,-0.078,7.257
391204,22.317844,87.312805,15.78,1.04,-0.29,8.89,-2.35,-2.66,-0.11,-34.80,39.52,-4.34,0.549,-0.196,7.767
391356,22.317844,87.312805,15.78,0.32,-0.74,9.57,-2.61,-0.70,1.16,-1.71,12.86,8.34,0.039,0.078,7.532
391503,22.317844,87.312805,15.78,0.29,-1.95,7.45,0.08,-1.26,0.69,18.33,-3.79,-3.22,0.902,0.824,7.453
391710,22.317844,87.312805,15.78,-0.02,0.45,7.91,-9.48,-1.01,1.73,-46.21,1.22,5.02,0.235,0.157,10.787
391916,22.317867,87.312911,15.78,0.69,0.12,4.48,6.18,-0.65,0.73,76.00,1.74,-4.82,0.706,0.157,8.394
392107,22.317867,87.312911,15.78,-0.06,-0.25,6.82,-1.76,-1.10,1.18,-41.53,-2.36,2.36,1.216,-0.078,9.336
392210,22.317867,87.312911,15.78,0.47,1.04,6.80,-2.40,0.67,1.91,-6.23,17.19,7.04,1.020,-0.118,9.257
392355,22.317867,87.312911,15.78,0.78,0.04,6.23,0.60,-1.95,1.83,20.69,-18.06,-0.53,1.491,0.235,8.591
392504,22.317867,87.312911,15.78,0.93,-0.27,10.14,4.41,-3.11,1.25,25.56,-7.79,-3.89,0.981,-0.628,8.120
392712,22.317867,87.312911,15.78,0.15,-0.12,7.90,4.31,-1.15,1.21,-0.48,9.43,-0.22,-0.078,0.314,8.277
392916,22.317880,87.312980,15.78,0.53,-1.08,6.85,-0.34,-3.03,1.78,-22.83,-9.24,2.81,-0.118,0.353,10.474
393110,22.317880,87.312980,15.78,0.75,-0.20,10.62,6.94,-2.31,1.06,37.54,3.74,-3.70,0.902,-0.157,9.022
393210,22.317880,87.312980,15.78,0.08,-0.24,7.06,2.12,-0.08,1.79,-48.17,22.29,7.25,-0.039,0.235,8.355
393359,22.317880,87.312980,15.78,-0.50,-0.15,9.40,-5.80,-2.24,2.39,-53.18,-14.55,4.05,1.334,0.353,8.434
393509,22.317880,87.312980,15.78,-0.31,-0.04,7.87,-2.76,-2.64,1.50,20.31,-2.65,-5.90,0.157,0.039,8.198
393718,22.317880,87.312980,15.78,0.12,-0.38,6.89,-0.52,-3.75,2.02,10.70,-5.30,2.48,0.588,0.078,7.767
393910,22.317880,87.312980,15.78,0.68,-0.05,7.44,6.84,-3.36,1.15,38.33,2.03,-4.57,0.471,-0.078,8.394
394100,22.317880,87.312980,15.78,0.31,0.14,8.42,-1.01,-3.77,1.59,-41.30,-2.17,2.33,1.020,-0.314,9.414
394202,22.317880,87.312980,15.78,-0.17,-0.14,6.52,3.32,-2.42,1.14,42.43,13.25,-4.42,0.941,0.314,10.120
394350,22.317880,87.312980,15.78,0.02,-0.05,8.80,2.12,-2.17,2.34,-8.10,1.70,8.15,0.628,0.196,8.081
394497,22.317880,87.312980,15.78,-0.34,0.21,7.57,-2.61,-2.03,1.55,-32.20,0.93,-5.40,0.471,0.235,9.140
394703,22.317880,87.312980,15.78,0.47,0.50,9.27,-2.21,-3.89,1.58,1.93,-9.04,0.15,0.510,0.157,7.492
394907,22.317916,87.313110,15.78,-0.18,-0.47,8.95,-1.88,0.64,1.87,1.65,22.23,1.42,0.471,0.588,8.316
395099,22.317916,87.313110,15.78,0.26,-0.23,7.67,-4.40,-0.46,1.43,-13.16,-5.73,-2.31,0.353,0.314,8.473
395200,22.317916,87.313110,15.78,0.80,0.03,8.50,-0.15,-5.18,0.73,42.10,-46.71,-6.95,0.706,-0.275,9.807
395350,22.317916,87.313110,15.78,1.06,-0.82,9.29,-4.41,-4.57,0.44,-28.40,4.02,-1.88,0.353,0.314,8.551
395498,22.317916,87.313110,15.78,0.56,0.18,9.00,-9.46,-5.76,0.99,-34.09,-8.05,3.71,0.353,0.118,7.885
395704,22.317916,87.313110,15.78,1.34,0.22,8.24,3.53,0.33,0.66,63.03,29.57,-1.59,0.549,-0.118,8.983
395909,22.317922,87.313171,15.78,0.95,-0.14,8.82,-3.81,-1.60,0.55,-35.78,-9.38,-0.56,-0.078,0.392,8.748
396101,22.317922,87.313171,15.78,0.28,0.34,8.54,0.25,-2.89,0.53,21.15,-6.72,-0.08,0.353,-0.039,7.845
396200,22.317922,87.313171,15.78,0.82,0.06,9.19,-1.67,-2.35,0.66,-19.43,5.40,1.31,0.235,1.059,9.101
396347,22.317922,87.313171,15.78,0.19,0.24,9.01,0.55,-2.53,0.66,15.11,-1.19,0.00,0.471,0.157,8.708
396492,22.317922,87.313171,15.78,0.47,-0.02,7.76,-1.24,-2.63,-0.02,-12.37,-0.68,-4.69,0.549,0.314,10.238
396702,22.317922,87.313171,15.78,0.79,-0.77,7.20,-1.60,-0.83,0.67,-1.71,8.54,3.27,0.196,1.216,9.807
396908,22.317922,87.313217,15.78,0.10,-0.16,7.34,1.78,0.17,1.26,16.42,4.85,2.85,0.706,0.628,8.198
397100,22.317922,87.313217,15.78,0.80,0.35,8.91,-2.82,-3.67,0.24,-23.93,-20.00,-5.29,0.510,0.431,8.159
397201,22.317922,87.313217,15.78,0.39,-0.97,7.93,0.66,-3.42,-0.48,34.46,2.49,-7.18,0.628,0.118,8.277
397348,22.317922,87.313217,15.78,1.34,-1.00,10.15,-3.02,-2.17,0.67,-25.08,8.52,7.84,0.314,-0.157,8.355
397498,22.317922,87.313217,15.78,1.16,-0.81,7.05,-3.46,-0.39,0.68,-2.90,11.86,0.05,0.157,0.863,6.629
397704,22.317922,87.313217,15.78,0.30,-1.67,9.69,-1.16,-1.22,1.23,11.15,-4.04,2.67,0.431,0.785,8.473
397911,22.317926,87.313285,15.78,0.56,-0.97,7.89,-1.61,0.34,1.36,-2.18,7.56,0.63,0.471,-0.078,7.885
398102,22.317926,87.313285,15.78,0.69,-0.70,8.42,-3.15,1.04,-0.48,-8.07,3.64,-9.63,0.628,0.235,7.492
398201,22.317926,87.313285,15.78,0.98,-1.46,7.25,1.21,0.47,-0.19,44.03,-5.71,2.93,0.588,0.078,7.924
398348,22.317926,87.313285,15.78,0.80,-0.64,7.21,-3.85,2.25,0.31,-34.38,12.10,3.38,0.549,0.196,8.708
398495,22.317926,87.313285,15.78,1.06,-1.17,10.16,-3.25,-3.63,-0.10,4.05,-40.04,-2.75,1.216,-0.157,7.610
398705,22.317926,87.313285,15.78,0.69,0.65,7.88,0.09,5.66,-0.31,15.92,44.24,-0.98,2.197,-0.196,8.904
398912,22.317935,87.313354,15.78,0.87,-0.68,5.16,-2.52,-3.34,-1.34,-12.61,-43.48,-5.02,0.941,-0.275,9.022
399104,22.317935,87.313354,15.78,1.03,-0.11,7.99,-2.28,-4.00,-1.32,1.23,-3.42,0.12,0.392,0.510,6.865
399204,22.317935,87.313354,15.78,1.81,-0.57,8.18,-1.40,2.93,-1.01,8.85,69.31,3.13,-0.314,0.549,9.454
399350,22.317935,87.313354,15.78,1.68,1.25,8.75,6.46,-0.79,-1.92,53.80,-25.46,-6.27,0.667,0.628,7.885
399500,22.317935,87.313354,15.78,0.56,-0.27,8.35,8.17,-2.60,-3.27,11.40,-12.06,-9.01,0.588,0.314,8.120
399708,22.317935,87.313354,15.78,1.11,-0.11,8.12,1.60,-0.13,-3.01,-31.56,11.85,1.28,0.235,1.177,9.101
399913,22.317953,87.313423,15.78,0.43,0.92,8.60,-2.92,0.02,-0.20,-22.04,0.74,13.70,1.020,0.941,8.944
400106,22.317953,87.313423,15.78,-0.04,0.14,6.53,1.44,-3.30,0.57,22.54,-17.21,3.99,0.392,0.353,9.767
400205,22.317953,87.313423,15.78,0.62,-1.36,8.96,8.55,-0.15,0.28,71.86,31.85,-2.93,0.392,-0.235,8.904
400354,22.317953,87.313423,15.78,-0.15,0.26,8.22,-3.63,-0.60,2.02,-81.72,-3.02,11.68,-0.157,0.902,11.886
400505,22.317953,87.313423,15.78,1.09,-0.46,7.54,15.76,3.95,2.67,128.36,30.08,4.30,0.471,0.471,7.924
400712,22.317953,87.313423,15.78,0.42,0.61,7.68,1.98,-4.18,2.74,-66.53,-39.24,0.33,0.863,0.314,7.296
400905,22.317953,87.313423,15.78,0.05,-1.07,8.73,-2.07,3.31,2.80,-21.00,38.76,0.32,0.981,-0.706,9.493
401097,22.317953,87.313423,15.78,0.37,-0.28,6.59,-5.34,-4.56,2.58,-17.02,-40.95,-1.15,0.235,-0.078,7.218
401201,22.317953,87.313423,15.78,-0.08,-0.37,8.23,-3.47,4.85,2.99,17.91,90.50,3.96,-0.039,-0.314,10.356
401351,22.317953,87.313423,15.78,0.19,-1.10,8.87,2.66,-2.77,2.81,40.87,-50.84,-1.22,0.000,0.078,5.609
401500,22.317953,87.313423,15.78,0.81,0.55,9.56,4.37,-2.64,2.63,11.48,0.87,-1.18,0.745,-0.431,9.218
401704,22.317953,87.313423,15.78,0.13,-0.04,8.87,-7.98,3.19,3.26,-60.51,28.59,3.07,1.569,-0.471,12.553
401911,22.317968,87.313537,15.78,0.93,0.60,7.73,-0.79,-2.59,2.53,34.70,-27.92,-3.50,1.491,0.118,8.002
402104,22.317968,87.313537,15.78,-0.45,-0.82,7.52,-9.00,-4.86,2.52,-42.52,-11.79,-0.08,0.275,-0.941,11.768
402209,22.317968,87.313537,15.78,0.59,0.04,5.48,7.00,2.25,2.47,152.38,67.76,-0.51,0.314,0.706,11.454
402357,22.317968,87.313537,15.78,-0.18,-0.36,8.76,-4.48,-4.13,2.44,-77.57,-43.12,-0.15,1.098,-0.745,5.806
402509,22.317968,87.313537,15.78,-0.47,-0.43,7.52,-6.90,-0.85,2.01,-15.92,21.54,-2.86,0.824,-0.431,8.002
402720,22.317968,87.313537,15.78,0.03,-0.23,6.90,5.74,-4.72,1.83,59.91,-18.31,-0.83,-0.157,-0.628,10.630
402914,22.317968,87.313537,15.78,-0.52,-0.94,6.95,-1.96,-3.35,2.44,-39.70,7.04,3.15,0.078,-0.981,7.492
403104,22.317968,87.313537,15.78,-0.43,1.05,8.14,-2.56,-3.28,1.63,-3.13,0.36,-4.30,-0.078,0.588,10.434
403201,22.317968,87.313537,15.78,0.24,1.32,10.50,-9.89,-8.56,2.53,-75.55,-54.38,9.36,0.549,-0.392,9.375
403351,22.317968,87.313537,15.78,-0.26,1.29,7.40,16.15,0.26,0.58,173.59,58.78,-13.03,-0.353,0.275,10.160
403503,22.317968,87.313537,15.78,0.65,0.89,5.60,-4.61,-1.50,2.06,-136.60,-11.55,9.74,0.785,0.275,9.924
403710,22.317968,87.313537,15.78,-0.21,0.11,7.23,-5.14,-1.97,2.58,-2.54,-2.29,2.51,0.824,-0.824,7.924
403902,22.317968,87.313537,15.78,0.34,-0.90,11.20,-6.56,4.99,1.97,-7.43,36.26,-3.18,0.745,-0.353,7.022
404093,22.317968,87.313537,15.78,0.84,0.50,8.08,-5.22,-5.98,1.69,7.03,-57.47,-1.44,0.275,-0.118,9.414
404196,22.317968,87.313537,15.78,0.45,-1.47,8.39,-8.02,-3.08,0.97,-27.13,28.16,-7.04,0.431,0.510,9.532
404344,22.317968,87.313537,15.78,1.14,-1.81,9.03,-13.59,0.87,1.65,-37.65,26.72,4.59,0.667,-0.275,7.649
404495,22.317968,87.313537,15.78,-0.37,-0.41,6.33,11.15,-2.63,-0.60,163.84,-23.15,-14.91,0.353,0.628,8.630
404707,22.317968,87.313537,15.78,-0.23,0.22,7.51,-0.05,-4.16,0.89,-52.86,-7.24,7.02,1.059,0.196,7.414
404912,22.317995,87.313697,15.78,0.46,-1.30,7.79,11.03,0.71,0.89,54.07,23.76,0.00,1.412,-0.235,7.688
405104,22.317995,87.313697,15.78,-0.13,-0.41,6.97,-9.59,-0.31,2.23,-107.39,-5.33,7.00,0.431,0.353,8.748
405207,22.317995,87.313697,15.78,0.69,-0.37,7.94,2.46,-2.50,0.82,116.95,-21.27,-13.71,0.314,-0.314,10.866
405359,22.317995,87.313697,15.78,0.23,-0.39,8.60,0.93,-4.44,0.61,-10.04,-12.76,-1.36,0.628,0.157,7.845
405509,22.317995,87.313697,15.78,0.46,-0.64,10.57,1.60,-2.54,0.61,4.48,12.67,0.00,0.235,-0.353,7.178
405715,22.317995,87.313697,15.78,0.45,-0.54,8.46,-3.66,1.94,0.85,-25.57,21.75,1.15,1.059,-0.235,9.022
405921,22.318008,87.313751,15.78,-0.16,-1.09,8.76,-5.66,0.49,0.63,-9.67,-7.04,-1.07,0.941,0.118,6.708
406112,22.318008,87.313751,15.78,0.53,-1.18,7.69,10.05,2.32,0.27,82.25,9.59,-1.88,0.863,0.118,8.983
406213,22.318008,87.313751,15.78,0.17,-0.24,6.60,7.46,0.09,0.34,-25.70,-22.07,0.68,0.353,-0.157,7.571
406361,22.318008,87.313751,15.78,-0.80,-0.13,8.28,0.16,-4.31,0.79,-49.31,-29.71,3.09,0.039,-0.392,9.650
406512,22.318008,87.313751,15.78,-0.92,-0.05,6.44,-4.24,0.07,0.85,-29.17,28.97,0.35,0.235,-0.118,9.179
406720,22.318008,87.313751,15.78,0.11,-0.57,7.72,2.47,-3.93,0.73,32.26,-19.23,-0.55,0.824,-0.235,8.316
406913,22.318008,87.313751,15.78,0.32,-0.80,8.25,-3.87,-3.22,0.63,-32.83,3.68,-0.51,0.392,-0.235,8.944
407104,22.318008,87.313751,15.78,0.12,0.66,7.59,-1.36,-1.83,0.44,13.15,7.27,-1.04,0.510,-0.039,8.041
407203,22.318008,87.313751,15.78,0.79,0.19,10.14,-4.54,-2.91,0.89,-32.15,-10.87,4.55,0.902,-0.118,7.100
407354,22.318008,87.313751,15.78,0.02,0.34,8.90,0.85,-3.49,-0.22,35.74,-3.84,-7.33,0.471,-0.353,8.551
407502,22.318008,87.313751,15.78,0.67,0.01,8.87,0.91,-3.40,0.75,0.36,0.57,6.55,0.510,-0.196,7.806
407704,22.318008,87.313751,15.78,-0.28,0.21,7.01,1.27,-1.63,1.14,1.78,8.81,1.93,0.353,0.392,10.434
407897,22.318008,87.313751,15.78,-0.82,0.26,6.95,-1.98,-1.16,1.48,-16.85,2.41,1.78,0.549,-0.392,7.688
408088,22.318008,87.313751,15.78,0.78,-0.09,7.70,-3.29,-0.89,0.65,-6.83,1.40,-4.36,-0.745,-0.078,8.277
408189,22.318008,87.313751,15.78,0.77,1.04,8.42,-1.41,-3.01,0.50,18.59,-20.94,-1.51,0.078,0.353,8.316
408338,22.318008,87.313751,15.78,1.19,0.70,9.05,7.36,0.18,0.37,58.87,21.42,-0.87,-0.549,0.235,10.944
408485,22.318008,87.313751,15.78,0.94,0.09,6.70,-5.56,1.35,0.98,-87.86,7.95,4.15,0.275,0.314,7.806
408690,22.318008,87.313751,15.78,0.83,-0.83,6.59,3.43,-4.82,0.46,43.83,-30.12,-2.53,0.706,0.118,7.061
408896,22.318008,87.313751,15.78,0.63,0.00,8.07,4.06,-2.47,0.78,3.08,11.45,1.56,0.157,0.471,9.218
409086,22.318008,87.313751,15.78,0.40,0.92,7.27,7.28,-0.73,1.00,16.95,9.12,1.17,1.098,0.196,8.355
409183,22.318008,87.313751,15.78,1.02,-0.48,5.49,7.97,1.09,0.28,7.08,18.81,-7.40,0.235,-0.510,7.571
409329,22.318008,87.313751,15.78,-0.23,-0.67,6.11,0.60,1.07,1.22,-50.51,-0.16,6.43,0.314,0.118,8.159
409477,22.318008,87.313751,15.78,0.14,0.42,10.81,2.66,-4.56,0.36,13.93,-38.06,-5.83,0.863,-0.314,9.297
409684,22.318008,87.313751,15.78,0.01,-0.89,6.65,-2.74,-0.34,1.44,-26.07,20.43,5.24,0.275,-0.039,9.846
409890,22.318008,87.313751,15.78,0.03,-0.04,8.48,7.63,-1.86,-0.05,50.36,-7.41,-7.26,0.549,0.510,8.316
410082,22.318008,87.313751,15.78,0.47,0.47,7.80,-4.66,-5.63,0.60,-64.05,-19.64,3.38,0.745,-0.510,6.472
410185,22.318008,87.313751,15.78,0.96,-0.09,10.08,-5.60,-0.17,1.12,-9.04,53.06,5.11,0.549,0.353,8.238
410334,22.318008,87.313751,15.78,0.81,0.58,7.61,-4.56,1.11,2.15,6.92,8.56,6.92,0.275,-0.235,10.081
410479,22.318008,87.313751,15.78,0.01,-0.53,5.87,4.74,-0.43,0.99,64.17,-10.58,-8.00,0.353,-0.039,9.336
410687,22.318008,87.313751,15.78,0.12,-0.69,7.93,0.80,-3.21,1.32,-18.94,-13.36,1.58,1.020,0.431,8.041
410893,22.318008,87.313751,15.78,0.42,-0.34,8.41,1.37,-0.30,1.54,2.74,14.12,1.07,1.216,-0.549,8.355
411084,22.318008,87.313751,15.78,0.18,-0.96,6.65,1.90,-0.97,0.31,2.80,-3.52,-6.43,1.020,-0.157,8.277
411187,22.318008,87.313751,15.78,0.06,0.64,10.76,-2.80,-4.82,0.59,-45.65,-37.43,2.67,0.549,-0.549,7.963
411336,22.318008,87.313751,15.78,0.57,-0.35,7.08,-0.48,0.57,1.10,15.57,36.22,3.43,1.059,-0.078,8.551
411484,22.318008,87.313751,15.78,-0.15,-0.37,8.30,-0.86,-3.08,2.08,-2.58,-24.71,6.60,0.863,-0.078,7.571
411694,22.318008,87.313751,15.78,0.76,0.27,9.50,-7.58,-1.21,3.05,-31.99,8.91,4.62,0.510,-0.588,8.355
411899,22.318048,87.314056,15.78,-0.13,-0.22,8.15,-3.50,0.26,5.56,19.88,7.19,12.25,0.667,-0.314,9.414
412092,22.318048,87.314056,15.78,-0.36,0.12,7.66,0.47,-1.92,6.47,20.61,-11.31,4.75,0.981,-1.255,7.924
412193,22.318048,87.314056,15.78,-0.47,-0.26,7.57,-2.47,-4.40,7.52,-29.17,-24.56,10.35,0.941,-0.235,8.591
412346,22.318048,87.314056,15.78,-0.87,-0.34,6.71,2.54,-3.13,7.18,32.78,8.33,-2.25,0.275,-1.098,7.924
412494,22.318048,87.314056,15.78,0.00,-0.51,7.74,-0.71,-3.33,7.78,-21.97,-1.34,4.07,0.745,-0.549,10.552
412703,22.318048,87.314056,15.78,-0.47,0.65,7.60,-0.44,-3.40,8.14,1.28,-0.37,1.72,1.451,-0.235,8.159
412908,22.318052,87.314109,15.78,-0.17,0.21,7.81,3.13,-0.51,8.76,17.43,14.11,3.05,1.648,-1.138,8.394
413102,22.318052,87.314109,15.78,0.39,0.91,7.69,0.86,-0.86,8.85,-11.69,-1.81,0.43,1.569,-0.118,9.375
413201,22.318052,87.314109,15.78,0.37,-0.32,8.23,-0.66,-6.54,7.73,-15.42,-57.37,-11.33,1.648,-0.196,10.238
413355,22.318052,87.314109,15.78,-0.50,-2.23,7.72,-7.38,-1.42,6.69,-43.62,33.26,-6.69,1.294,-0.314,8.591
413507,22.318052,87.314109,15.78,-0.17,-0.37,6.37,-6.04,-3.40,5.98,8.84,-13.01,-4.67,1.020,-0.039,6.825
413716,22.318052,87.314109,15.78,-0.50,-1.29,7.20,7.33,-4.35,2.69,63.95,-4.57,-15.74,0.981,0.510,6.119
413907,22.318052,87.314109,15.78,1.44,-1.99,7.53,-5.58,-6.07,1.83,-67.58,-8.99,-4.52,0.314,0.196,9.807
414100,22.318052,87.314109,15.78,2.12,-1.14,6.67,8.12,-2.92,1.44,71.00,16.34,-2.02,1.294,0.981,10.944
414200,22.318052,87.314109,15.78,-0.00,-1.61,9.10,9.66,-4.46,0.63,15.42,-15.42,-8.17,0.314,0.824,4.276
414350,22.318052,87.314109,15.78,0.27,-1.87,11.33,-20.93,-1.98,1.50,-203.97,16.49,5.80,0.863,-0.549,7.100
414503,22.318052,87.314109,15.78,0.46,-0.16,7.25,-0.46,-6.14,-1.05,133.81,-27.14,-16.61,1.177,0.706,9.140
414714,22.318052,87.314109,15.78,2.17,0.36,8.71,-11.00,0.06,0.37,-49.96,29.38,6.73,-0.078,0.706,7.296
414907,22.318052,87.314109,15.78,2.51,-1.23,10.98,-11.73,-0.04,-0.76,-3.76,-0.51,-5.85,1.726,0.118,13.180
415100,22.318052,87.314109,15.78,1.66,-1.41,6.30,8.85,-5.90,-2.78,106.63,-30.38,-10.48,0.392,-0.863,5.335
415205,22.318052,87.314109,15.78,2.77,-0.60,11.00,-14.74,-7.23,-4.72,-224.72,-12.65,-18.47,1.177,-0.431,8.787
415362,22.318052,87.314109,15.78,3.15,-1.00,8.52,-5.07,-0.18,-6.17,61.60,44.88,-9.24,-0.078,-0.157,5.217
415513,22.318052,87.314109,15.78,2.47,-0.42,8.08,15.06,-2.05,-7.35,133.31,-12.39,-7.84,-0.235,0.510,6.394
415725,22.318052,87.314109,15.78,2.73,-2.56,8.50,8.63,-0.29,-9.49,-30.35,8.32,-10.08,0.902,-0.471,14.122
415919,22.318052,87.314109,15.78,2.68,-0.80,12.98,-4.95,3.96,-10.09,-70.00,21.92,-3.11,1.255,1.491,12.160
416113,22.318052,87.314109,15.78,0.87,-0.88,16.65,-2.47,8.27,-9.98,12.79,22.19,0.55,-1.648,0.431,2.197
416209,22.318052,87.314109,15.78,2.49,-0.36,13.31,-8.50,4.69,-6.79,-62.82,-37.21,33.32,1.216,0.275,10.317
416362,22.318052,87.314109,15.78,0.37,0.48,6.47,1.02,2.10,-6.80,62.22,-16.96,-0.10,0.039,1.883,10.474
416510,22.318052,87.314109,15.78,-0.29,1.74,10.46,-7.16,-14.38,-5.66,-55.24,-111.36,7.74,1.883,1.177,9.336
416722,22.318052,87.314109,15.78,0.99,1.24,7.17,-4.08,-5.92,-3.08,14.55,39.93,12.17,0.628,1.020,7.296
416916,22.318052,87.314109,15.78,-0.06,-0.37,3.89,12.76,-3.04,2.79,86.76,14.83,30.22,-0.118,0.824,6.629
417110,22.318052,87.314109,15.78,1.27,0.68,7.55,4.49,2.66,5.06,-42.61,29.39,11.73,0.785,0.863,7.139
417206,22.318052,87.314109,15.78,1.00,-0.23,9.60,-9.98,1.62,4.91,-150.76,-10.89,-1.59,1.294,-0.235,11.768
417358,22.318052,87.314109,15.78,0.36,-1.02,6.21,7.50,-1.62,3.30,115.01,-21.29,-10.60,0.078,0.902,9.336
417509,22.318052,87.314109,15.78,0.62,-1.56,5.69,8.92,0.27,3.76,9.45,12.49,3.08,1.530,-0.745,9.650
417713,22.318052,87.314109,15.78,-1.24,-0.94,6.33,14.99,-2.29,4.92,29.75,-12.54,5.69,-0.275,0.157,6.865
417905,22.318052,87.314109,15.78,2.17,-0.10,10.62,0.60,-0.89,2.83,-74.98,7.28,-10.89,0.745,-0.118,6.394
418099,22.318052,87.314109,15.78,1.88,-0.30,6.98,11.49,-2.32,1.84,56.15,-7.36,-5.12,0.039,0.824,7.728
418202,22.318052,87.314109,15.78,0.41,0.58,6.98,6.63,1.24,0.44,-47.14,34.61,-13.56,-0.078,0.353,12.592
418351,22.318052,87.314109,15.78,1.09,1.13,8.01,6.93,-0.16,1.07,2.00,-9.43,4.20,0.235,0.118,9.061
418496,22.318052,87.314109,15.78,2.95,-1.60,10.61,-5.70,-1.62,2.19,-87.13,-10.06,7.74,0.902,-0.471,7.296
418706,22.318052,87.314109,15.78,0.61,0.99,8.46,-0.27,-2.38,0.82,25.88,-3.64,-6.51,1.804,0.314,5.884
418911,22.318109,87.314392,15.78,1.48,-0.03,5.19,-21.09,-4.60,0.53,-101.58,-10.84,-1.45,0.785,1.020,12.435
419105,22.318109,87.314392,15.78,0.99,0.36,5.99,-2.48,-5.18,-1.35,95.93,-2.95,-9.68,-0.039,0.196,5.923
419209,22.318109,87.314392,15.78,3.30,-0.75,9.47,-12.15,5.21,0.30,-93.00,99.82,15.85,2.628,0.196,11.454
419359,22.318109,87.314392,15.78,-0.80,-0.63,6.29,-0.97,-8.32,-1.91,74.55,-90.18,-14.71,0.431,-0.431,2.707
419513,22.318109,87.314392,15.78,1.54,0.32,10.78,2.30,0.16,-0.50,21.22,55.07,9.12,-1.334,0.000,9.414
419720,22.318109,87.314392,15.78,0.84,0.51,2.69,3.23,-11.45,-1.15,4.50,-56.09,-3.10,-0.471,-0.549,7.610
419911,22.318109,87.314392,15.78,1.59,-0.05,8.98,-4.95,4.89,-1.94,-42.80,85.57,-4.16,1.883,0.039,11.297
